|urn:nbn:de:0168-ssoar-206773|Publication|URN|Eurobarometer 60.2 (2003)|Eurobarometer 2003|10.4232/1.3939|Study|DOI|0.8|LitStudy_automatic
|urn:nbn:de:0168-ssoar-206773|Publication|URN|Eurobarometer 59.0 (Jan-Feb 2003)|Eurobarometer 2003|10.4232/1.11352|Study|DOI|0.8|LitStudy_automatic
|urn:nbn:de:0168-ssoar-206773|Publication|URN|Eurobarometer 59.0 (2003)|Eurobarometer 2003|10.4232/1.3903|Study|DOI|0.8|LitStudy_automatic
|urn:nbn:de:0168-ssoar-206773|Publication|URN|Eurobarometer 60.0 (Sep 2003)|Eurobarometer 2003|10.4232/1.10957|Study|DOI|0.8|LitStudy_automatic
|urn:nbn:de:0168-ssoar-206773|Publication|URN|Eurobarometer 59.1 (Mar-Apr 2003)|Eurobarometer 2003|10.4232/1.10955|Study|DOI|0.8|LitStudy_automatic
|urn:nbn:de:0168-ssoar-237363|Publication|URN|Studiensituation und studentische Orientierungen 1986/87 (Studierenden-Survey)|Studierendensurvey 1983-2004|10.4232/1.2416|Study|DOI|0.7|LitStudy_automatic
|urn:nbn:de:0168-ssoar-237363|Publication|URN|Studiensituation und studentische Orientierungen 1989/90 (Studierenden-Survey)|Studierendensurvey 1983-2004|10.4232/1.2417|Study|DOI|0.7|LitStudy_automatic
|urn:nbn:de:0168-ssoar-237363|Publication|URN|Studiensituation und studentische Orientierungen 2003/04 (Studierenden-Survey)|Studierendensurvey 1983-2004|10.4232/1.4344|Study|DOI|0.7|LitStudy_automatic
|urn:nbn:de:0168-ssoar-237363|Publication|URN|Studiensituation und studentische Orientierungen 1982/83 (Studierenden-Survey)|Studierendensurvey 1983-2004|10.4232/1.1884|Study|DOI|0.7|LitStudy_automatic
|urn:nbn:de:0168-ssoar-237363|Publication|URN|Studiensituation und studentische Orientierungen 1997/98 (Studierenden-Survey)|Studierendensurvey 1983-2004|10.4232/1.3511|Study|DOI|0.7|LitStudy_automatic
|urn:nbn:de:0168-ssoar-237363|Publication|URN|Studiensituation und studentische Orientierungen 1984/85 (Studierenden-Survey)|Studierendensurvey 1983-2004|10.4232/1.1885|Study|DOI|0.7|LitStudy_automatic
|urn:nbn:de:0168-ssoar-237363|Publication|URN|Studiensituation und studentische Orientierungen 1992/93 (Studierenden-Survey)|Studierendensurvey 1983-2004|10.4232/1.3130|Study|DOI|0.7|LitStudy_automatic
|urn:nbn:de:0168-ssoar-237363|Publication|URN|Studiensituation und studentische Orientierungen 2000/01 (Studierenden-Survey)|Studierendensurvey 1983-2004|10.4232/1.4208|Study|DOI|0.7|LitStudy_automatic
|urn:nbn:de:0168-ssoar-237363|Publication|URN|Studiensituation und studentische Orientierungen 1994/95 (Studierenden-Survey)|Studierendensurvey 1983-2004|10.4232/1.3131|Study|DOI|0.7|LitStudy_automatic
|urn:nbn:de:0168-ssoar-125199|Publication|URN|Sozio-oekonomisches Panel (SOEP), Daten der Jahre 1984-2010|SOEP 1997|10.5684/soep.v27.2i|Study|DOI|0.7|LitStudy_automatic
|urn:nbn:de:0168-ssoar-125199|Publication|URN|Sozio-oekonomisches Panel (SOEP), Daten der Jahre 1984-2010|SOEP 1997|10.5684/soep.v27|Study|DOI|0.7|LitStudy_automatic
|urn:nbn:de:0168-ssoar-125199|Publication|URN|Sozio-oekonomisches Panel (SOEP), Daten der Jahre 1984-2011|SOEP 1994|10.5684/soep.v28|Study|DOI|0.7|LitStudy_automatic
|urn:nbn:de:0168-ssoar-125199|Publication|URN|Sozio-oekonomisches Panel (SOEP), Daten der Jahre 1984-2010|SOEP 1997|10.5684/soep.v27.2|Study|DOI|0.7|LitStudy_automatic
|urn:nbn:de:0168-ssoar-125199|Publication|URN|Sozio-oekonomisches Panel (SOEP), Daten der Jahre 1984-2010|SOEP 1994|10.5684/soep.v27.1|Study|DOI|0.7|LitStudy_automatic
|urn:nbn:de:0168-ssoar-125199|Publication|URN|Sozio-oekonomisches Panel (SOEP), Daten der Jahre 1984-2009|SOEP 1994|10.5684/soep.v26|Study|DOI|0.7|LitStudy_automatic
|urn:nbn:de:0168-ssoar-125199|Publication|URN|Sozio-oekonomisches Panel (SOEP), Daten der Jahre 1984-2011|SOEP 1994|10.5684/soep.v28.1i|Study|DOI|0.7|LitStudy_automatic
|urn:nbn:de:0168-ssoar-125199|Publication|URN|Sozio-oekonomisches Panel (SOEP), Daten der Jahre 1984-2008|SOEP 1994|10.5684/soep.v25|Study|DOI|0.7|LitStudy_automatic
|urn:nbn:de:0168-ssoar-125199|Publication|URN|Sozio-oekonomisches Panel (SOEP), Daten der Jahre 1984-2007|SOEP 1997|10.5684/soep.v24|Study|DOI|0.7|LitStudy_automatic
|urn:nbn:de:0168-ssoar-125199|Publication|URN|Sozio-oekonomisches Panel (SOEP), Daten der Jahre 1984-2011|SOEP 1997|10.5684/soep.v28.1|Study|DOI|0.7|LitStudy_automatic
|urn:nbn:de:0168-ssoar-143677|Publication|URN|Sozio-oekonomisches Panel (SOEP), Daten der Jahre 1984-2007|SOEP 1990|10.5684/soep.v24|Study|DOI|0.7|LitStudy_automatic
|urn:nbn:de:0168-ssoar-143677|Publication|URN|Sozio-oekonomisches Panel (SOEP), Daten der Jahre 1984-2010|SOEP 1990|10.5684/soep.v27.1|Study|DOI|0.7|LitStudy_automatic
|urn:nbn:de:0168-ssoar-143677|Publication|URN|Sozio-oekonomisches Panel (SOEP), Daten der Jahre 1984-2009|SOEP 1990|10.5684/soep.v26|Study|DOI|0.7|LitStudy_automatic
|urn:nbn:de:0168-ssoar-143677|Publication|URN|Sozio-oekonomisches Panel (SOEP), Daten der Jahre 1984-2010|SOEP 1990|10.5684/soep.v27|Study|DOI|0.7|LitStudy_automatic
|urn:nbn:de:0168-ssoar-143677|Publication|URN|Sozio-oekonomisches Panel (SOEP), Daten der Jahre 1984-2011|SOEP 1990|10.5684/soep.v28.1i|Study|DOI|0.7|LitStudy_automatic
|urn:nbn:de:0168-ssoar-143677|Publication|URN|Sozio-oekonomisches Panel (SOEP), Daten der Jahre 1984-2010|SOEP 1990|10.5684/soep.v27.2i|Study|DOI|0.7|LitStudy_automatic
|urn:nbn:de:0168-ssoar-143677|Publication|URN|Sozio-oekonomisches Panel (SOEP), Daten der Jahre 1984-2008|SOEP 1990|10.5684/soep.v25|Study|DOI|0.7|LitStudy_automatic
|urn:nbn:de:0168-ssoar-143677|Publication|URN|Sozio-oekonomisches Panel (SOEP), Daten der Jahre 1984-2011|SOEP 1990|10.5684/soep.v28.1|Study|DOI|0.7|LitStudy_automatic
|urn:nbn:de:0168-ssoar-143677|Publication|URN|Sozio-oekonomisches Panel (SOEP), Daten der Jahre 1984-2011|SOEP 1990|10.5684/soep.v28|Study|DOI|0.7|LitStudy_automatic
|urn:nbn:de:0168-ssoar-143677|Publication|URN|Sozio-oekonomisches Panel (SOEP), Daten der Jahre 1984-2010|SOEP 1990|10.5684/soep.v27.2|Study|DOI|0.7|LitStudy_automatic
|urn:nbn:de:0168-ssoar-236422|Publication|URN|Studiensituation und studentische Orientierungen 1989/90 (Studierenden-Survey)|Studierendensurvey 1983-2007|10.4232/1.2417|Study|DOI|0.7|LitStudy_automatic
|urn:nbn:de:0168-ssoar-236422|Publication|URN|Studiensituation und studentische Orientierungen 1997/98 (Studierenden-Survey)|Studierendensurvey 1983-2007|10.4232/1.3511|Study|DOI|0.7|LitStudy_automatic
|urn:nbn:de:0168-ssoar-236422|Publication|URN|Studiensituation und studentische Orientierungen 2000/01 (Studierenden-Survey)|Studierendensurvey 1983-2007|10.4232/1.4208|Study|DOI|0.7|LitStudy_automatic
|urn:nbn:de:0168-ssoar-236422|Publication|URN|Studiensituation und studentische Orientierungen 2009/10 (Studierenden-Survey)|Studierendensurvey 1983-2007|10.4232/1.11059|Study|DOI|0.7|LitStudy_automatic
|urn:nbn:de:0168-ssoar-236422|Publication|URN|Studiensituation und studentische Orientierungen 1986/87 (Studierenden-Survey)|Studierendensurvey 1983-2007|10.4232/1.2416|Study|DOI|0.7|LitStudy_automatic
|urn:nbn:de:0168-ssoar-236422|Publication|URN|Studiensituation und studentische Orientierungen 1994/95 (Studierenden-Survey)|Studierendensurvey 1983-2007|10.4232/1.3131|Study|DOI|0.7|LitStudy_automatic
|urn:nbn:de:0168-ssoar-236422|Publication|URN|Studiensituation und studentische Orientierungen 1992/93 (Studierenden-Survey)|Studierendensurvey 1983-2007|10.4232/1.3130|Study|DOI|0.7|LitStudy_automatic
|urn:nbn:de:0168-ssoar-236422|Publication|URN|Studiensituation und studentische Orientierungen 2006/07 (Studierenden-Survey)|Studierendensurvey 1983-2007|10.4232/1.4263|Study|DOI|0.7|LitStudy_automatic
|urn:nbn:de:0168-ssoar-236422|Publication|URN|Studiensituation und studentische Orientierungen 1984/85 (Studierenden-Survey)|Studierendensurvey 1983-2007|10.4232/1.1885|Study|DOI|0.7|LitStudy_automatic
|urn:nbn:de:0168-ssoar-236422|Publication|URN|Studiensituation und studentische Orientierungen 1982/83 (Studierenden-Survey)|Studierendensurvey 1983-2007|10.4232/1.1884|Study|DOI|0.7|LitStudy_automatic
|urn:nbn:de:0168-ssoar-236422|Publication|URN|Studiensituation und studentische Orientierungen 2003/04 (Studierenden-Survey)|Studierendensurvey 1983-2007|10.4232/1.4344|Study|DOI|0.7|LitStudy_automatic
|urn:nbn:de:0168-ssoar-114614|Publication|URN|International Social Survey Programme: Family and Changing Gender Roles I - ISSP 1988|ISSP 1988|10.4232/1.1700|Study|DOI|0.7|LitStudy_automatic
|urn:nbn:de:0168-ssoar-133912|Publication|URN|International Social Survey Programme: National Identity I - ISSP 1995|International Social Survey Programme 1995|10.4232/1.2880|Study|DOI|0.8|LitStudy_automatic
|urn:nbn:de:0168-ssoar-224291|Publication|URN|Eurobarometer 58.0 (Sep-Oct 2002)|Eurobarometer 58.0|10.4232/1.10952|Study|DOI|0.8|LitStudy_automatic
|urn:nbn:de:0168-ssoar-224291|Publication|URN|Eurobarometer 58.0 (2002)|Eurobarometer 2002|10.4232/1.3692|Study|DOI|0.8|LitStudy_automatic
|urn:nbn:de:0168-ssoar-224291|Publication|URN|The Mannheim Eurobarometer Trend File 1970-2002 (ed. 2.00)|Eurobarometer 2002|10.4232/1.10074|Study|DOI|0.8|LitStudy_automatic
|urn:nbn:de:0168-ssoar-116483|Publication|URN|Allgemeine Bevölkerungsumfrage der Sozialwissenschaften ALLBUS - Kumulation 1980-2010|ALLBUS 1998|10.4232/1.11486|Study|DOI|0.7|LitStudy_automatic
|urn:nbn:de:0168-ssoar-116483|Publication|URN|Allgemeine Bevölkerungsumfrage der Sozialwissenschaften ALLBUS - Kumulation 1980-2010|ALLBUS 1998|10.4232/1.11379|Study|DOI|0.7|LitStudy_automatic
|urn:nbn:de:0168-ssoar-116483|Publication|URN|German General Social Survey (ALLBUS) - Cumulation 1980-2010|ALLBUS 1998|10.4232/1.11488|Study|DOI|0.7|LitStudy_automatic
|urn:nbn:de:0168-ssoar-116483|Publication|URN|German General Social Survey - ALLBUS 1998|ALLBUS 1998|10.4232/1.3753|Study|DOI|0.7|LitStudy_automatic
|urn:nbn:de:0168-ssoar-116483|Publication|URN|German General Social Survey - ALLBUS - Cumulation 1980-2006|ALLBUS 1998|10.4232/1.4243|Study|DOI|0.7|LitStudy_automatic
|urn:nbn:de:0168-ssoar-116483|Publication|URN|Allgemeine Bevölkerungsumfrage der Sozialwissenschaften ALLBUS 1998|ALLBUS 1998|10.4232/1.11362|Study|DOI|0.7|LitStudy_automatic
|urn:nbn:de:0168-ssoar-116483|Publication|URN|Allgemeine Bevölkerungsumfrage der Sozialwissenschaften ALLBUS 1998|ALLBUS 1998|10.4232/1.3000|Study|DOI|0.7|LitStudy_automatic
|urn:nbn:de:0168-ssoar-116483|Publication|URN|Allgemeine Bevölkerungsumfrage der Sozialwissenschaften ALLBUS - Kumulation 1980-2008|ALLBUS 1998|10.4232/1.10080|Study|DOI|0.7|LitStudy_automatic
|urn:nbn:de:0168-ssoar-116483|Publication|URN|Allgemeine Bevölkerungsumfrage der Sozialwissenschaften ALLBUS - Kumulation 1980-2006|ALLBUS 1998|10.4232/1.4241|Study|DOI|0.7|LitStudy_automatic
|urn:nbn:de:0168-ssoar-116483|Publication|URN|German General Social Survey - ALLBUS - Cumulation 1980-2008|ALLBUS 1998|10.4232/1.11000|Study|DOI|0.7|LitStudy_automatic
|urn:nbn:de:0168-ssoar-143700|Publication|URN|Sozio-oekonomisches Panel (SOEP), Daten der Jahre 1984-2011|SOEP 2003, 2004|10.5684/soep.v28.1|Study|DOI|0.7|LitStudy_automatic
|urn:nbn:de:0168-ssoar-143700|Publication|URN|Sozio-oekonomisches Panel (SOEP), Daten der Jahre 1984-2010|SOEP 2003, 2004|10.5684/soep.v27|Study|DOI|0.7|LitStudy_automatic
|urn:nbn:de:0168-ssoar-143700|Publication|URN|Sozio-oekonomisches Panel (SOEP), Daten der Jahre 1984-2009|SOEP 2003, 2004|10.5684/soep.v26|Study|DOI|0.7|LitStudy_automatic
|urn:nbn:de:0168-ssoar-143700|Publication|URN|Sozio-oekonomisches Panel (SOEP), Daten der Jahre 1984-2010|SOEP 2003, 2004|10.5684/soep.v27.1|Study|DOI|0.7|LitStudy_automatic
|urn:nbn:de:0168-ssoar-143700|Publication|URN|Sozio-oekonomisches Panel (SOEP), Daten der Jahre 1984-2010|SOEP 2003, 2004|10.5684/soep.v27.2i|Study|DOI|0.7|LitStudy_automatic
|urn:nbn:de:0168-ssoar-143700|Publication|URN|Sozio-oekonomisches Panel (SOEP), Daten der Jahre 1984-2011|SOEP 2003, 2004|10.5684/soep.v28.1i|Study|DOI|0.7|LitStudy_automatic
|urn:nbn:de:0168-ssoar-143700|Publication|URN|Sozio-oekonomisches Panel (SOEP), Daten der Jahre 1984-2011|SOEP 2003, 2004|10.5684/soep.v28|Study|DOI|0.7|LitStudy_automatic
|urn:nbn:de:0168-ssoar-143700|Publication|URN|Sozio-oekonomisches Panel (SOEP), Daten der Jahre 1984-2008|SOEP 2003, 2004|10.5684/soep.v25|Study|DOI|0.7|LitStudy_automatic
|urn:nbn:de:0168-ssoar-143700|Publication|URN|Sozio-oekonomisches Panel (SOEP), Daten der Jahre 1984-2010|SOEP 2003, 2004|10.5684/soep.v27.2|Study|DOI|0.7|LitStudy_automatic
|urn:nbn:de:0168-ssoar-143700|Publication|URN|Sozio-oekonomisches Panel (SOEP), Daten der Jahre 1984-2007|SOEP 2003, 2004|10.5684/soep.v24|Study|DOI|0.7|LitStudy_automatic
|urn:nbn:de:0168-ssoar-144271|Publication|URN|IKG-Jugendpanel 2001-2005 (Integration, Interaktion sowie die Entwicklung von Feindbildern und Gewaltbereitschaft bei Jugendlichen)|IKG-Jugendpanel 2002|10.4232/1.4493|Study|DOI|0.7|LitStudy_automatic
|urn:nbn:de:0168-ssoar-203957|Publication|URN|International Social Survey Programme: Social Relations and Support Systems / Social Networks II - ISSP 2001|ISSP 1986, 2001|10.4232/1.3680|Study|DOI|0.8|LitStudy_automatic
|urn:nbn:de:0168-ssoar-203957|Publication|URN|International Social Survey Programme: Social Networks and Support Systems - ISSP 1986|International Social Survey Programme 1986, 2001|10.4232/1.1620|Study|DOI|0.8|LitStudy_automatic
|urn:nbn:de:0168-ssoar-200284|Publication|URN|German General Social Survey - ALLBUS - Cumulation 1980-2006|ALLBUS 1996|10.4232/1.4243|Study|DOI|0.7|LitStudy_automatic
|urn:nbn:de:0168-ssoar-200284|Publication|URN|Allgemeine Bevölkerungsumfrage der Sozialwissenschaften ALLBUS - Kumulation 1980-2006|ALLBUS 1996|10.4232/1.4241|Study|DOI|0.7|LitStudy_automatic
|urn:nbn:de:0168-ssoar-200284|Publication|URN|Allgemeine Bevölkerungsumfrage der Sozialwissenschaften ALLBUS - Kumulation 1980-2010|ALLBUS 1996|10.4232/1.11486|Study|DOI|0.7|LitStudy_automatic
|urn:nbn:de:0168-ssoar-200284|Publication|URN|German General Social Survey (ALLBUS) - Cumulation 1980-2010|ALLBUS 1996|10.4232/1.11488|Study|DOI|0.7|LitStudy_automatic
|urn:nbn:de:0168-ssoar-200284|Publication|URN|Allgemeine Bevölkerungsumfrage der Sozialwissenschaften ALLBUS - Kumulation 1980-2008|ALLBUS 1996|10.4232/1.10080|Study|DOI|0.7|LitStudy_automatic
|urn:nbn:de:0168-ssoar-200284|Publication|URN|Allgemeine Bevölkerungsumfrage der Sozialwissenschaften ALLBUS 1996|ALLBUS 1996|10.4232/1.2800|Study|DOI|0.7|LitStudy_automatic
|urn:nbn:de:0168-ssoar-200284|Publication|URN|Allgemeine Bevölkerungsumfrage der Sozialwissenschaften ALLBUS - Kumulation 1980-2010|ALLBUS 1996|10.4232/1.11379|Study|DOI|0.7|LitStudy_automatic
|urn:nbn:de:0168-ssoar-200284|Publication|URN|German General Social Survey - ALLBUS - Cumulation 1980-2008|ALLBUS 1996|10.4232/1.11000|Study|DOI|0.7|LitStudy_automatic
|urn:nbn:de:0168-ssoar-216413|Publication|URN|Sozio-oekonomisches Panel (SOEP), Daten der Jahre 1984-2011|SOEP 2008|10.5684/soep.v28.1i|Study|DOI|0.7|LitStudy_automatic
|urn:nbn:de:0168-ssoar-216413|Publication|URN|Sozio-oekonomisches Panel (SOEP), Daten der Jahre 1984-2011|SOEP 2008|10.5684/soep.v28.1|Study|DOI|0.7|LitStudy_automatic
|urn:nbn:de:0168-ssoar-216413|Publication|URN|Sozio-oekonomisches Panel (SOEP), Daten der Jahre 1984-2011|SOEP 2008|10.5684/soep.v28|Study|DOI|0.7|LitStudy_automatic
|urn:nbn:de:0168-ssoar-216413|Publication|URN|Sozio-oekonomisches Panel (SOEP), Daten der Jahre 1984-2010|SOEP 2008|10.5684/soep.v27.1|Study|DOI|0.7|LitStudy_automatic
|urn:nbn:de:0168-ssoar-216413|Publication|URN|Sozio-oekonomisches Panel (SOEP), Daten der Jahre 1984-2010|SOEP 2008|10.5684/soep.v27.2i|Study|DOI|0.7|LitStudy_automatic
|urn:nbn:de:0168-ssoar-216413|Publication|URN|Sozio-oekonomisches Panel (SOEP), Daten der Jahre 1984-2009|SOEP 2008|10.5684/soep.v26|Study|DOI|0.7|LitStudy_automatic
|urn:nbn:de:0168-ssoar-216413|Publication|URN|Sozio-oekonomisches Panel (SOEP), Daten der Jahre 1984-2010|SOEP 2008|10.5684/soep.v27|Study|DOI|0.7|LitStudy_automatic
|urn:nbn:de:0168-ssoar-216413|Publication|URN|Sozio-oekonomisches Panel (SOEP), Daten der Jahre 1984-2010|SOEP 2008|10.5684/soep.v27.2|Study|DOI|0.7|LitStudy_automatic
|urn:nbn:de:0168-ssoar-216413|Publication|URN|Sozio-oekonomisches Panel (SOEP), Daten der Jahre 1984-2008|SOEP 2008|10.5684/soep.v25|Study|DOI|0.7|LitStudy_automatic
|urn:nbn:de:0168-ssoar-251083|Publication|URN|Sozio-oekonomisches Panel (SOEP), Daten der Jahre 1984-2011|SOEP 2004|10.5684/soep.v28|Study|DOI|0.8|LitStudy_automatic
|urn:nbn:de:0168-ssoar-251083|Publication|URN|Sozio-oekonomisches Panel (SOEP), Daten der Jahre 1984-2010|SOEP 2004|10.5684/soep.v27.2|Study|DOI|0.8|LitStudy_automatic
|urn:nbn:de:0168-ssoar-251083|Publication|URN|Sozio-oekonomisches Panel (SOEP), Daten der Jahre 1984-2011|SOEP 2004|10.5684/soep.v28.1|Study|DOI|0.8|LitStudy_automatic
|urn:nbn:de:0168-ssoar-251083|Publication|URN|Sozio-oekonomisches Panel (SOEP), Daten der Jahre 1984-2007|SOEP 2004|10.5684/soep.v24|Study|DOI|0.8|LitStudy_automatic
|urn:nbn:de:0168-ssoar-251083|Publication|URN|Sozio-oekonomisches Panel (SOEP), Daten der Jahre 1984-2010|SOEP 2004|10.5684/soep.v27|Study|DOI|0.8|LitStudy_automatic
|urn:nbn:de:0168-ssoar-251083|Publication|URN|Sozio-oekonomisches Panel (SOEP), Daten der Jahre 1984-2011|SOEP 2004|10.5684/soep.v28.1i|Study|DOI|0.8|LitStudy_automatic
|urn:nbn:de:0168-ssoar-251083|Publication|URN|Sozio-oekonomisches Panel (SOEP), Daten der Jahre 1984-2010|SOEP 2004|10.5684/soep.v27.2i|Study|DOI|0.8|LitStudy_automatic
|urn:nbn:de:0168-ssoar-251083|Publication|URN|Sozio-oekonomisches Panel (SOEP), Daten der Jahre 1984-2010|SOEP 2004|10.5684/soep.v27.1|Study|DOI|0.8|LitStudy_automatic
|urn:nbn:de:0168-ssoar-251083|Publication|URN|Sozio-oekonomisches Panel (SOEP), Daten der Jahre 1984-2008|SOEP 2004|10.5684/soep.v25|Study|DOI|0.8|LitStudy_automatic
|urn:nbn:de:0168-ssoar-251083|Publication|URN|Sozio-oekonomisches Panel (SOEP), Daten der Jahre 1984-2009|SOEP 2004|10.5684/soep.v26|Study|DOI|0.8|LitStudy_automatic
|urn:nbn:de:0168-ssoar-216399|Publication|URN|Sozio-oekonomisches Panel (SOEP), Daten der Jahre 1984-2010|SOEP 1994-2007|10.5684/soep.v27.2i|Study|DOI|0.7|LitStudy_automatic
|urn:nbn:de:0168-ssoar-216399|Publication|URN|Sozio-oekonomisches Panel (SOEP), Daten der Jahre 1984-2011|SOEP 1994-2007|10.5684/soep.v28.1i|Study|DOI|0.7|LitStudy_automatic
|urn:nbn:de:0168-ssoar-216399|Publication|URN|Sozio-oekonomisches Panel (SOEP), Daten der Jahre 1984-2010|SOEP 1994-2007|10.5684/soep.v27.1|Study|DOI|0.7|LitStudy_automatic
|urn:nbn:de:0168-ssoar-216399|Publication|URN|Sozio-oekonomisches Panel (SOEP), Daten der Jahre 1984-2011|SOEP 1994-2007|10.5684/soep.v28|Study|DOI|0.7|LitStudy_automatic
|urn:nbn:de:0168-ssoar-216399|Publication|URN|Sozio-oekonomisches Panel (SOEP), Daten der Jahre 1984-2008|SOEP 1994-2007|10.5684/soep.v25|Study|DOI|0.7|LitStudy_automatic
|urn:nbn:de:0168-ssoar-216399|Publication|URN|Sozio-oekonomisches Panel (SOEP), Daten der Jahre 1984-2010|SOEP 1994-2007|10.5684/soep.v27|Study|DOI|0.7|LitStudy_automatic
|urn:nbn:de:0168-ssoar-216399|Publication|URN|Sozio-oekonomisches Panel (SOEP), Daten der Jahre 1984-2007|SOEP 1994-2007|10.5684/soep.v24|Study|DOI|0.7|LitStudy_automatic
|urn:nbn:de:0168-ssoar-216399|Publication|URN|Sozio-oekonomisches Panel (SOEP), Daten der Jahre 1984-2009|SOEP 1994-2007|10.5684/soep.v26|Study|DOI|0.7|LitStudy_automatic
|urn:nbn:de:0168-ssoar-216399|Publication|URN|Sozio-oekonomisches Panel (SOEP), Daten der Jahre 1984-2011|SOEP 1994-2007|10.5684/soep.v28.1|Study|DOI|0.7|LitStudy_automatic
|urn:nbn:de:0168-ssoar-216399|Publication|URN|Sozio-oekonomisches Panel (SOEP), Daten der Jahre 1984-2010|SOEP 1994-2007|10.5684/soep.v27.2|Study|DOI|0.7|LitStudy_automatic
|urn:nbn:de:0168-ssoar-236271|Publication|URN|Studiensituation und studentische Orientierungen 1989/90 (Studierenden-Survey)|Studierendensurvey 1983-2007|10.4232/1.2417|Study|DOI|0.7|LitStudy_automatic
|urn:nbn:de:0168-ssoar-236271|Publication|URN|Studiensituation und studentische Orientierungen 1992/93 (Studierenden-Survey)|Studierendensurvey 1983-2007|10.4232/1.3130|Study|DOI|0.7|LitStudy_automatic
|urn:nbn:de:0168-ssoar-236271|Publication|URN|Studiensituation und studentische Orientierungen 2000/01 (Studierenden-Survey)|Studierendensurvey 1983-2007|10.4232/1.4208|Study|DOI|0.7|LitStudy_automatic
|urn:nbn:de:0168-ssoar-236271|Publication|URN|Studiensituation und studentische Orientierungen 1984/85 (Studierenden-Survey)|Studierendensurvey 1983-2007|10.4232/1.1885|Study|DOI|0.7|LitStudy_automatic
|urn:nbn:de:0168-ssoar-236271|Publication|URN|Studiensituation und studentische Orientierungen 1994/95 (Studierenden-Survey)|Studierendensurvey 1983-2007|10.4232/1.3131|Study|DOI|0.7|LitStudy_automatic
|urn:nbn:de:0168-ssoar-236271|Publication|URN|Studiensituation und studentische Orientierungen 1986/87 (Studierenden-Survey)|Studierendensurvey 1983-2007|10.4232/1.2416|Study|DOI|0.7|LitStudy_automatic
|urn:nbn:de:0168-ssoar-236271|Publication|URN|Studiensituation und studentische Orientierungen 1997/98 (Studierenden-Survey)|Studierendensurvey 1983-2007|10.4232/1.3511|Study|DOI|0.7|LitStudy_automatic
|urn:nbn:de:0168-ssoar-236271|Publication|URN|Studiensituation und studentische Orientierungen 2003/04 (Studierenden-Survey)|Studierendensurvey 1983-2007|10.4232/1.4344|Study|DOI|0.7|LitStudy_automatic
|urn:nbn:de:0168-ssoar-236271|Publication|URN|Studiensituation und studentische Orientierungen 2006/07 (Studierenden-Survey)|Studierendensurvey 1983-2007|10.4232/1.4263|Study|DOI|0.7|LitStudy_automatic
|urn:nbn:de:0168-ssoar-236271|Publication|URN|Studiensituation und studentische Orientierungen 1982/83 (Studierenden-Survey)|Studierendensurvey 1983-2007|10.4232/1.1884|Study|DOI|0.7|LitStudy_automatic
|urn:nbn:de:0168-ssoar-213550|Publication|URN|Allgemeine Bevölkerungsumfrage der Sozialwissenschaften ALLBUS 1988|ALLBUS 1980, 1982, 1986, 1988|10.4232/1.1670|Study|DOI|0.7|LitStudy_automatic
|urn:nbn:de:0168-ssoar-213550|Publication|URN|Allgemeine Bevölkerungsumfrage der Sozialwissenschaften ALLBUS - Kumulation 1980-2008|ALLBUS 1980-2000|10.4232/1.10080|Study|DOI|0.7|LitStudy_automatic
